"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"GOTERM_CC_DIRECT","costamere","3","53","16","20808","7.19e-4","6.32e-3","73.61","1.46e-1","4.97e-3","8.54e-6","KRT19,SDC4,VCL"
"GOTERM_CC_DIRECT","endoplasmic reticulum lumen","6","53","322","20808","1.23e-3","1.04e-2","7.32","2.38e-1","8.20e-3","1.63e-4","COL18A1,COL26A1,VCAN,IGFBP4,COL6A2,SPP1"
"GOTERM_CC_DIRECT","neuromuscular junction","4","53","86","20808","1.30e-3","1.06e-2","18.26","2.49e-1","8.34e-3","6.82e-5","ITGB1,MYH9,MYH10,CRK"
"GOTERM_CC_DIRECT","lysosomal lumen","4","53","99","20808","1.95e-3","1.53e-2","15.86","3.49e-1","1.20e-2","1.18e-4","VCAN,SDC4,SDC1,GPC4"
"GOTERM_CC_DIRECT","integrin complex","3","53","28","20808","2.22e-3","1.68e-2","42.06","3.87e-1","1.32e-2","4.89e-5","ITGB1,ITGB5,ITGA6"
"GOTERM_CC_DIRECT","desmosome","3","53","29","20808","2.38e-3","1.69e-2","40.61","4.08e-1","1.33e-2","5.44e-5","CDH1,DSG2,DSC2"
"GOTERM_CC_DIRECT","cortical cytoskeleton","3","53","29","20808","2.38e-3","1.69e-2","40.61","4.08e-1","1.33e-2","5.44e-5","MYH9,FLNA,ACTB"
"GOTERM_CC_DIRECT","Golgi lumen","4","53","111","20808","2.70e-3","1.81e-2","14.15","4.48e-1","1.43e-2","1.84e-4","VCAN,SDC4,SDC1,GPC4"
"GOTERM_CC_DIRECT","apical junction complex","3","53","31","20808","2.72e-3","1.81e-2","37.99","4.51e-1","1.43e-2","6.67e-5","CDH1,RHOA,ACTB"
"GOTERM_CC_DIRECT","cell periphery","4","53","116","20808","3.06e-3","1.98e-2","13.54","4.90e-1","1.56e-2","2.17e-4","FERMT1,KRT19,KRT18,RHOA"
"GOTERM_CC_DIRECT","sarcolemma","4","53","118","20808","3.21e-3","2.02e-2","13.31","5.07e-1","1.59e-2","2.32e-4","ITGB1,KRT19,COL6A2,VCL"
"GOTERM_CC_DIRECT","integrin alpha6-beta1 complex","2","53","2","20808","4.99e-3","3.05e-2","392.60","6.67e-1","2.40e-2","6.37e-6","ITGB1,ITGA6"
"GOTERM_CC_DIRECT","extracellular region","15","53","2693","20808","5.22e-3","3.10e-2","2.19","6.84e-1","2.44e-2","2.31e-3","COL18A1,COL26A1,SDC4,IGFBP4,HAPLN3,VCAN,CDH1,C1QBP,COL6A2,SPP1,FLNA,SDC1,GPC4,TLN1,VCL"
"GOTERM_CC_DIRECT","intercalated disc","3","53","46","20808","5.91e-3","3.42e-2","25.60","7.29e-1","2.69e-2","2.19e-4","ITGB1,DSG2,DSC2"
"GOTERM_CC_DIRECT","myosin II filament","2","53","3","20808","7.48e-3","4.11e-2","261.74","8.08e-1","3.23e-2","1.91e-5","MYH9,MYH10"
"GOTERM_CC_DIRECT","TEAD-YAP complex","2","53","3","20808","7.48e-3","4.11e-2","261.74","8.08e-1","3.23e-2","1.91e-5","YAP1,TEAD2"
"GOTERM_CC_DIRECT","terminal web","2","53","4","20808","9.96e-3","5.34e-2","196.30","8.89e-1","4.20e-2","3.81e-5","KRT19,VCL"
