,Astrocyte,CP,Dorsal Telencephalic IP,Dorsal Telencephalic NPC,Dorsal Telencephalic Neuron,EC,Glioblast,MC,Microglia,NC Derivatives,Neuroepithelium,Non-telencephalic NPC,Non-telencephalic Neuron,OPC,PSC,Ventral Telencephalic NPC,Ventral Telencephalic Neuron
EMILIN2,0.4514257700792543,0.7850999159283543,0.5766863215188228,0.8187906885427423,0.21753313182083542,0.04079967360261118,0.43015621462531295,3.0523816288839507,19.79166666666666,1.453280114624909,2.2129153987938266,1.6100746774236678,0.4131246524191584,1.1291291291291286,11.294010059442106,0.4666666666666654,0.13035015981286735
MFAP2,0.7966337119045723,35.546789109488124,19.76932547139366,24.193368464703248,3.0288641566385084,2.1215830273357827,3.82109526325059,23.268321393053295,2.083333333333333,12.076553065193208,49.140027702282985,23.14883996421587,6.493913473337153,0.6486486486486484,84.31641518061544,16.038709677421544,2.3096976947662813
MFAP5,0.21652095759457413,0.06596391385888897,0.06479621590099141,0.036589011695097456,0.06581969649592138,0.08159934720522236,0.1282922043619348,1.5241613053802183,0.0,0.3684372121584279,0.11124562379347568,0.12504306823944755,0.0710609711960313,0.12012012012012012,0.36579789666209417,0.1311827956989248,0.06963912647536732
ITGA1,0.3635917967154166,0.7462976136584185,0.15551091816237927,0.2025781867021263,0.2312375261059105,0.12239902080783352,0.33330817799914547,4.0184279422807325,0.0,7.767884556340339,1.701403658017913,0.6248282109549945,0.36942877572097643,0.4324324324324323,2.880658436213987,0.7225806451612875,0.22945199364319888
ITGA2,12.762480594819262,3.5025544848995214,10.736732974794629,15.826532387961626,0.8963831980265355,0.5303957568339452,13.754936734336686,1.7940860105940248,0.0,4.840855593081621,5.26017297603882,3.2371830855054315,0.4656479789553594,1.909909909909909,2.0118884316415167,10.120430107526824,0.6812135064192907
ITGA3,12.470381567120763,3.462458772553921,1.1598522646277496,1.1699559593236912,3.1998795557452393,0.8159934720522233,6.325308781727726,8.806039818968598,1.0416666666666665,5.1581209702180555,2.2216405457580213,2.0169485620046403,4.057537318044467,2.0180180180180174,17.42112482853212,1.5010752688171969,3.3989250575861947
ITGA4,0.08987662390718196,0.2328138136196074,0.24622562042376714,0.3551811379182587,0.11195138993441182,0.4079967360261118,0.09936357004502812,2.7236011608791637,18.749999999999993,11.421553576911537,3.0559827242091377,0.8609776587136942,0.9467439951272847,0.21621621621621617,0.8230452674897119,0.2559139784946236,0.02767708872738961
ITGA5,2.228531742789415,2.166461876738067,0.2527052420138663,0.6371842524463404,0.06215232337738037,0.12239902080783352,1.2514778758835585,6.770442230024684,6.249999999999999,4.124449902773543,11.746229100547044,3.016131717193499,0.5327365977242884,0.5045045045045043,69.31870141746883,2.09032258064515,0.1258861132439335
ITGA6,37.14560013072744,15.889542779538676,6.175079375364421,12.041800714826904,1.5630730270499154,8.935128518971808,20.892762810357652,12.595133237271913,1.0416666666666665,41.62317060689978,32.431371265892686,12.596056691349272,3.9366012552636347,7.2432432432433576,49.474165523549246,18.696774193552276,5.633626769995241
ITGA7,29.79614347577747,6.010476621613035,3.3110866325406434,2.3916719839723473,2.1969495176436658,20.6038351693188,14.69574623299108,4.962149655998177,1.0416666666666665,10.766554088629865,8.092573809290519,4.70169679185291,3.4325538695128652,13.489489489489667,11.01966163694554,6.632258064516091,2.2963055550594804
ITGA8,0.39423155486559214,0.12934100756644884,0.31750145791485757,0.20391680908121518,0.41402712311951245,0.2447980416156671,0.4012275803084058,5.38428754084383,0.0,1.852420427796539,1.8061054215882493,0.6755422726867809,0.5570120847788351,0.2282282282282282,7.133058984910832,0.17419354838709702,0.3749799117904425
ITGA9,0.9375765993953826,0.6738666494212051,0.5313289703881289,0.21819544779149658,0.7956269470855383,0.04079967360261118,0.7307624581792616,4.6617823148580015,6.249999999999999,2.640466687135398,2.91310844267045,2.7691426226524327,1.865240150772951,2.198198198198197,14.174668495656068,0.7161290322580618,0.889238076531598
ITGA10,1.4318980308848914,0.39837030330466133,0.49893086243763324,0.5849779796618689,1.3260449118094089,0.12239902080783352,1.0112444343823024,2.0903943336106847,0.0,0.624296387268447,0.48642694325382674,1.385152006689562,1.3629582549897852,2.054054054054053,1.0516689529035208,0.9935483870967697,1.783833008945899
ITGA11,0.41670071084238797,0.24316109422492324,0.388777295405948,0.370798399007629,0.3808277454148288,0.734394124847001,0.3496591452217452,5.652182736995878,2.083333333333333,0.4912496162112371,1.28804982058919,0.6341193367684516,0.487275231058501,0.5885885885885883,1.7375400091449469,0.6559139784946213,0.28569898041176545
ITGAV,38.06070757414533,10.30201125266793,11.164387999741212,11.071745697446879,9.954601781178987,4.406364749082001,26.15903202274272,19.41834270289979,11.458333333333334,25.37099580390861,24.055230180284696,12.145437089397008,4.3664980623750616,26.150150150149486,25.422953818015365,20.19354838710162,5.759512883239219
ITGAL,0.18383854890105356,0.019401151134967345,0.07775545908118969,0.05711455484112782,0.11098629174532203,0.04079967360261118,0.10942570372047393,0.11771152558196166,15.624999999999996,0.05117183502200389,0.13305849120396107,0.16801452512668874,0.07944704854214682,0.08408408408408409,0.1371742112482853,0.07956989247311823,0.10088745245790394
ITGAM,0.13685758640411777,0.03750889219427017,0.0064796215900991385,0.03480418185631222,0.0650476179446496,0.08159934720522236,0.07672376927527487,0.08118036247031836,22.916666666666657,0.020468734008801556,0.07525439256617472,0.08091022062552464,0.057378423947105996,0.08408408408408409,0.09144947416552354,0.053763440860215034,0.11338678285091873
ITGAX,0.0735354195604216,0.06208368363189549,0.0323981079504957,0.03569659677570484,0.05115020402175732,0.0,0.05156843508666015,0.08929839871735018,4.166666666666666,1.2281240405280922,0.06325731549040775,0.09368551861902841,0.018537644659834207,0.036036036036036036,0.1371742112482853,0.017204301075268817,0.015177758334374944
ITGAD,0.012255903260070266,0.0012934100756644895,0.0064796215900991385,0.0013386223790889335,0.004053412394176984,0.0,0.0025155334188614697,0.0466787084204331,1.0416666666666665,0.020468734008801556,0.01417836381681554,0.02903476816705445,0.011917057281322002,0.036036036036036036,0.04572473708276177,0.002150537634408602,0.0035712372551470455
ITGAE,45.234496282367765,32.53831727349244,42.175856929958556,35.27448451883368,25.029435494724332,35.82211342309244,39.791965386235326,38.359750776280215,26.041666666666657,43.823559512846316,47.209588936459824,36.367014954897066,28.53737983629082,39.23123123123245,69.09007773205501,46.87956989249502,25.640590682653148
ITGB1,57.431162676671896,38.239668887021665,57.76582647573187,35.2097844371775,22.247443454860964,45.899632802936985,51.83382386230122,70.0302396850569,46.87500000000003,81.76235799816638,66.19769001732263,44.94117555980279,26.856192014645774,48.00000000000248,94.33013260174076,54.602150537649365,25.04776529829991
ITGB2,0.049023613040281064,0.015520920907973875,0.012959243180198277,0.010708979032711471,0.049413027281395794,0.0,0.04150630141121426,0.18265581555821658,76.0416666666666,0.06140620202640467,0.13305849120396107,0.12504306823944755,0.079005676050246,0.036036036036036036,1.3717421124828533,0.01935483870967742,0.03839080049283072
ITGB3,0.24103276411471453,0.05820345340490201,0.025918486360396554,0.020079335686333986,0.12411162711694324,0.0,0.14590093829396497,0.7204757169240721,0.0,0.2558591751100195,0.22030996084590324,0.4572008160705405,0.17345938931701882,0.33633633633633625,0.09144947416552354,0.05806451612903223,0.08303126618216872
ITGB4,15.129912574557613,1.4654336157278944,0.11015356703168537,0.3212693709813404,0.10635382043769101,2.4479804161566725,3.0601464040448483,3.4055162056298336,1.0416666666666665,2.3948418790297796,0.8823304867541371,1.3781836623294692,0.18228683915503494,0.40840840840840825,1.7375400091449469,0.3591397849462359,0.11517240147849227
ITGB5,27.54718522755626,8.195046239410418,0.2527052420138663,0.717501595191681,0.35920954597921734,0.5303957568339452,15.667999899381249,17.97130274186687,19.79166666666666,12.076553065193208,21.999367426846323,6.846785464035656,0.6497003080780134,6.330330330330419,66.80384087791681,3.922580645161269,0.6838919343606509
ITGB6,0.7047144374540438,0.6376511673025984,0.019438864770297416,0.11289048730316724,0.057326832431931665,0.2447980416156671,0.394938746761252,0.7367117894181356,1.0416666666666665,0.1739842390748133,0.14178363816815526,0.8524607933846919,0.26349937766478315,0.04804804804804805,0.1371742112482853,0.06881720430107523,0.07321036373051436
ITGB7,0.4330419151891486,0.32852615921877903,0.012959243180198277,0.039712463912971625,0.042464320319949476,0.04079967360261118,0.14464317158453424,0.5804395916627739,30.208333333333332,0.20468734008801565,0.10361112019980577,0.410358056761028,0.06929548122842803,0.06006006006006006,0.36579789666209417,0.032258064516129024,0.02410585147224257
ITGB8,48.17182776369574,10.340813554937865,18.706667530617306,20.44745684056342,7.784868032472672,9.343125254997918,35.9193016879058,45.16266515129052,1.0416666666666665,25.00255859175012,32.621143212363435,29.311566290258867,9.31075271664837,39.2792792792805,8.641975308641953,30.2344086021618,9.270931914361432
ITGA2B,2.2734700547430027,1.5016490978465011,1.6004665327544954,1.383243125058499,1.343609698850847,0.3263973888208895,1.5596307196940704,2.337994439145154,1.0416666666666665,0.79828062634326,3.491149429048348,3.4710097518109766,2.428431450438434,2.5345345345345334,7.453132144490161,2.0172043010752585,1.468671321179184
YAP1,29.745077212193884,19.275690357628402,8.520702390980519,16.219641159952953,0.940584695086858,7.0175438596490975,19.930571277642933,34.16069652750446,1.0416666666666665,21.031624194043026,43.89621437681532,25.302832631969235,1.7531315378301353,11.831831831832076,75.76588934613856,20.701075268822375,0.9722693427137638
WWTR1,30.705122967565334,12.482700640238319,1.0820968055465592,1.7848298387852106,0.9264942615261439,39.04528763769859,20.505370663852904,43.55935299250229,0.0,50.60894483676517,16.968229558617562,17.31556147433899,2.0656232620959365,13.429429429429613,19.981710105166748,14.027956989248217,2.4980804599752804
LATS1,15.232045101724928,7.9518851451854875,14.132054688006889,10.075810647404461,12.836964032707446,5.1815585475316075,12.13493321258955,13.242546627972477,8.333333333333332,7.798587657353543,17.743676995060365,11.164449055593716,9.850109901751207,14.858858858858918,24.14266117969802,15.292473118281283,12.86895344892112
LATS2,8.027616635345597,6.007889801461706,1.3995982634614208,2.119039226097832,0.5118880794931957,0.9791921664626682,4.736749427716363,9.203823595073292,7.291666666666666,11.298741172858723,12.735442637612614,6.302867473706679,2.6733931834434053,2.5945945945945934,16.918152720621745,6.941935483870928,1.6133064300126339
STK3,17.905874662965225,8.382590700381774,10.71729411002433,9.22623164414247,1.1005979748379822,3.712770297837616,13.495836792193899,25.00964016804102,5.208333333333333,14.471394944222801,26.573525722821383,19.544657409082227,2.079305809344863,10.57057057057078,28.21216278006397,13.483870967742492,1.0561934182097161
STK4,18.408366696628413,15.01907779861645,27.331043867040055,21.15469566418005,22.86259704058528,12.770297837617242,19.20358211959181,14.261360176974616,28.124999999999993,14.317879439156805,31.384353630191985,17.3229169489413,15.019023154394127,23.699699699698986,41.33516232281725,28.567741935494066,19.951609735199483
